tip	date	distance	residual
AY390432/Unknown/Unknown/2005/Asia1	2005.0	0.12347579401284373	-0.029680347520597755
DQ533483/CHN/Unknown/1958/Asia1	1958.0	0.11965813641284373	0.037197605002526
MN366244/BGD/cattle/2018/Asia1	2018.0	0.1462338891128437	-0.026476357348269947
DQ989323/IND/cattle/2002/Asia1	2002.0	0.11580857261284372	-0.03283508316805772
DQ989318/IND/cattle/2002/Asia1	2002.0	0.12956139851284373	-0.019082257268057706
DQ989322/IND/cattle/2002/Asia1	2002.0	0.11416421091284373	-0.03447944486805771
DQ989319/IND/cattle/2001/Asia1	2001.0	0.12419661521284373	-0.022942878650544368
DQ989317/IND/buffalo/2000/Asia1	2000.0	0.11913522481284372	-0.02650010713303147
DQ989320/IND/cattle/2002/Asia1	2002.0	0.11748110491284372	-0.03116255086805772
DQ989321/IND/cattle/2001/Asia1	2001.0	0.11579956551284373	-0.03133992835054436
DQ989314/IND/cattle/2001/Asia1	2001.0	0.11747043441284372	-0.029669059450544377
MF372125/IND/gayal/2016/Asia1	2016.0	0.14882178511284372	-0.02088013751324369
DQ989310/IND/cattle/1999/Asia1	1999.0	0.14882178511284372	0.004690615084481875
JN006720/Unknown/Unknown/2009/Asia1	2009.0	0.21088358321284376	0.05171079400934933
MF782478/BGD/cattle/2013/Asia1	2013.0	0.21476637001284374	0.04957693313929637
DQ989311/IND/buffalo/2002/Asia1	2002.0	0.17926030881284372	0.030616653031942276
MF372126/IND/gayal/1994/Asia1	1994.0	0.10099677171284371	-0.03561358872795184
DQ989309/IND/cattle/1996/Asia1	1996.0	0.10099742131284373	-0.038621262962978076
DQ989308/IND/cattle/1994/Asia1	1994.0	0.09603223991284371	-0.040578120527951844
DQ989315/IND/cattle/1993/Asia1	1993.0	0.11993317211284371	-0.015173026410438495
KU360085/CHN/pig/2015/Asia1	2015.0	0.16292462611284372	-0.005273134595730339
KC412634/CHN/pig/2006/Asia1	2006.0	0.1612948227128437	0.006634519261888877
KC462884/CHN/pig/2006/Asia1	2006.0	0.1612948227128437	0.006634519261888877
GU931682/CHN/cow/2005/Asia1	2005.0	0.1563589266128437	0.0032027850794022206
EF614458/MNG/cattle/2005/Asia1	2005.0	0.1564974168128437	0.0033412752794022282
HQ631363/CHN/pig/2006/Asia1	2006.0	0.15480831831284372	0.00014801486188889545
FJ906802/CHN/pig/2006/Asia1	2006.0	0.15480831831284372	0.00014801486188889545
GQ452295/VNM/cattle/2007/Asia1	2007.0	0.1614106160128437	0.005246150644375974
GU125645/VNM/cattle/2007/Asia1	2007.0	0.1614106160128437	0.005246150644375974
EF149009/CHN/Unknown/2005/Asia1	2005.0	0.1673496881128437	0.014193546579402222
AY593795/PAK/Unknown/1954/Asia1	1954.0	0.1331621531128437	0.05671826937257893
OQ356337/PAK/cow/2006/Asia1	2006.0	0.13524798311284372	-0.019412320338111105
JF749849/Unknown/Unknown/2002/Asia1	2002.0	0.11696404821284373	-0.03167960756805771
HQ113233/AFG/cow/2009/Asia1	2009.0	0.12007681731284373	-0.0390959718906507
OM471680/PAK/buffalo/2012/Asia1	2012.0	0.1737474199128437	0.010062144956809682
OM471673/PAK/cattle/2012/Asia1	2012.0	0.1737474198128437	0.010062144856809674
OM471633/PAK/buffalo/2012/Asia1	2012.0	0.17044428331284373	0.006759008356809704
OM471660/PAK/buffalo/2012/Asia1	2012.0	0.17208975371284368	0.008404478756809663
OM471632/PAK/buffalo/2012/Asia1	2012.0	0.17044527841284368	0.00676000345680966
OM471631/PAK/buffalo/2012/Asia1	2012.0	0.1720736978128437	0.008388422856809685
OM471650/PAK/buffalo/2012/Asia1	2012.0	0.1688109596128437	0.0051256846568096814
OM471670/PAK/buffalo/2012/Asia1	2012.0	0.1737144012128437	0.010029126256809684
OM471636/PAK/buffalo/2012/Asia1	2012.0	0.17044228811284368	0.006757013156809655
OM471634/PAK/buffalo/2012/Asia1	2012.0	0.17044228811284368	0.006757013156809655
OM471635/PAK/buffalo/2012/Asia1	2012.0	0.17044228811284368	0.006757013156809655
OM471617/PAK/buffalo/2012/Asia1	2012.0	0.1687939012128437	0.00510862625680969
OM471616/PAK/buffalo/2012/Asia1	2012.0	0.1671650781128437	0.00347980315680968
OM471627/PAK/buffalo/2012/Asia1	2012.0	0.16716578071284371	0.003480505756809693
OM471626/PAK/buffalo/2012/Asia1	2012.0	0.16716578091284368	0.003480505956809654
OM471622/PAK/buffalo/2012/Asia1	2012.0	0.1688208207128437	0.00513554575680969
OM471663/PAK/cattle/2012/Asia1	2012.0	0.16716612781284368	0.0034808528568096575
OM471662/PAK/cattle/2012/Asia1	2012.0	0.16716612781284368	0.0034808528568096575
OM471654/PAK/buffalo/2012/Asia1	2012.0	0.16881154911284368	0.005126274156809663
OM471614/PAK/buffalo/2012/Asia1	2012.0	0.1704676326128437	0.006782357656809679
OM471658/PAK/buffalo/2012/Asia1	2012.0	0.1754974175128437	0.01181214255680968
OM471655/PAK/buffalo/2012/Asia1	2012.0	0.1738671286128437	0.01018185365680968
OM471652/PAK/buffalo/2012/Asia1	2012.0	0.1738671286128437	0.01018185365680968
OM471651/PAK/buffalo/2012/Asia1	2012.0	0.1738671286128437	0.01018185365680968
OM471653/PAK/buffalo/2012/Asia1	2012.0	0.1738671286128437	0.01018185365680968
OM471649/PAK/buffalo/2012/Asia1	2012.0	0.1787659233128437	0.015080648356809667
OM471630/PAK/buffalo/2012/Asia1	2012.0	0.1787659233128437	0.015080648356809667
OM471615/PAK/buffalo/2012/Asia1	2012.0	0.1787659233128437	0.015080648356809667
OM471645/PAK/buffalo/2012/Asia1	2012.0	0.1787659233128437	0.015080648356809667
OM471638/PAK/buffalo/2012/Asia1	2012.0	0.1787649572128437	0.015079682256809668
OM471648/PAK/buffalo/2012/Asia1	2012.0	0.1771310931128437	0.013445818156809675
OM471644/PAK/buffalo/2012/Asia1	2012.0	0.1771310931128437	0.013445818156809675
OM471641/PAK/buffalo/2012/Asia1	2012.0	0.1771310931128437	0.013445818156809675
OM471642/PAK/buffalo/2012/Asia1	2012.0	0.1771310931128437	0.013445818156809675
OM471637/PAK/buffalo/2012/Asia1	2012.0	0.1771310931128437	0.013445818156809675
OM471640/PAK/buffalo/2012/Asia1	2012.0	0.1771310931128437	0.013445818156809675
OM471639/PAK/buffalo/2012/Asia1	2012.0	0.1771310931128437	0.013445818156809675
OM471646/PAK/buffalo/2012/Asia1	2012.0	0.1771310931128437	0.013445818156809675
OM471643/PAK/buffalo/2012/Asia1	2012.0	0.1754958517128437	0.011810576756809688
OM471618/PAK/buffalo/2012/Asia1	2012.0	0.1671656785128437	0.0034804035568096747
OM471657/PAK/buffalo/2012/Asia1	2012.0	0.1655308756128437	0.001845600656809665
OM471625/PAK/buffalo/2012/Asia1	2012.0	0.1655308756128437	0.001845600656809665
OM471612/PAK/buffalo/2012/Asia1	2012.0	0.1655308756128437	0.001845600656809665
OM471610/PAK/buffalo/2011/Asia1	2011.0	0.1655308756128437	0.003349762574322568
OM471624/PAK/buffalo/2012/Asia1	2012.0	0.1655308756128437	0.001845600656809665
OM471613/PAK/buffalo/2012/Asia1	2012.0	0.1655308756128437	0.001845600656809665
OM471621/PAK/buffalo/2012/Asia1	2012.0	0.1655308756128437	0.001845600656809665
OM471620/PAK/buffalo/2012/Asia1	2012.0	0.1655308756128437	0.001845600656809665
OM471619/PAK/buffalo/2012/Asia1	2012.0	0.1655308756128437	0.001845600656809665
OM471656/PAK/buffalo/2012/Asia1	2012.0	0.16552887561284368	0.001843600656809663
OM471611/PAK/buffalo/2012/Asia1	2012.0	0.16715702151284367	0.0034717465568096517
OM471623/PAK/buffalo/2012/Asia1	2012.0	0.1671547708128437	0.003469495856809668
OM471629/PAK/buffalo/2012/Asia1	2012.0	0.1638956289128437	0.0002103539568096835
OM471628/PAK/buffalo/2012/Asia1	2012.0	0.1638958011128437	0.00021052615680966502
OM471677/PAK/buffalo/2012/Asia1	2012.0	0.1672417737128437	0.0035564987568096895
OM471667/PAK/buffalo/2011/Asia1	2011.0	0.1622339295128437	5.281647432259229e-05
OM471666/PAK/buffalo/2011/Asia1	2011.0	0.1622339295128437	5.281647432259229e-05
OM471676/PAK/cattle/2011/Asia1	2011.0	0.1589567224128437	-0.00322439062567742
OM471674/PAK/cattle/2011/Asia1	2011.0	0.1589567224128437	-0.00322439062567742
OM471665/PAK/buffalo/2011/Asia1	2011.0	0.1589567224128437	-0.00322439062567742
OM471675/PAK/cattle/2011/Asia1	2011.0	0.1589567224128437	-0.00322439062567742
OM471669/PAK/cattle/2012/Asia1	2012.0	0.1672387169128437	0.0035534419568096776
OM471659/PAK/cattle/2012/Asia1	2012.0	0.1672387169128437	0.0035534419568096776
OM471668/PAK/cattle/2012/Asia1	2012.0	0.16723968731284372	0.0035544123568096997
OM471664/PAK/buffalo/2011/Asia1	2011.0	0.1605882215128437	-0.0015928915256774312
OM471647/PAK/buffalo/2012/Asia1	2012.0	0.1757428054128437	0.012057530456809684
OM471661/PAK/cattle/2012/Asia1	2012.0	0.17240095761284369	0.008715682656809665
KM268898/TUR/cattle/2013/Asia1	2013.0	0.1868478742128437	0.021658437339296344
OM471679/PAK/cattle/2012/Asia1	2012.0	0.1643594548128437	0.0006741798568096757
OM471678/PAK/cattle/2012/Asia1	2012.0	0.1643594548128437	0.0006741798568096757
OM471672/PAK/cattle/2012/Asia1	2012.0	0.1659878110128437	0.0023025360568096898
OM471671/PAK/cattle/2012/Asia1	2012.0	0.1659878110128437	0.0023025360568096898
JN006719/Unknown/Unknown/2008/Asia1	2008.0	0.14370103381284371	-0.013967593473137363
EF149010/CHN/Unknown/2005/Asia1	2005.0	0.09279293441284373	-0.060363207120597756
DQ989313/IND/buffalo/1986/Asia1	1986.0	0.1689593072128437	0.04438224211215447
DQ989307/IND/cattle/1992/Asia1	1992.0	0.1780679767128437	0.04446594010707483
DQ989305/IND/cattle/1990/Asia1	1990.0	0.1850213928128437	0.05442768004210152
DQ989312/IND/sheep/1990/Asia1	1990.0	0.13672681561284372	0.0061331028421015565
AY593800/LBN/Unknown/1983/Asia1	1983.0	0.11428013451284372	-0.0057844448353059075
AY593799/LBN/Unknown/1983/Asia1	1983.0	0.11265279501284373	-0.007411784335305899
AY593798/LBN/Unknown/1983/Asia1	1983.0	0.11265279501284373	-0.007411784335305899
HQ632774/MYS/cattle/1999/Asia1	1999.0	0.12144650348715627	-0.022684666541205573
GU125646/VNM/buffalo/2005/Asia1	2005.0	0.12624846158715627	-0.026907679946285207
DQ989306/IND/cattle/1986/Asia1	1986.0	0.09076119148715626	-0.03381587361353296
DQ989304/IND/cattle/2000/Asia1	2000.0	0.07162217908715628	-0.07401315285871891
DQ989303/IND/cattle/1993/Asia1	1993.0	0.11520394328715629	-0.019902255236125918
AY593796/ISR/Unknown/1963/Asia1	1963.0	0.08879544068715627	-0.0011859003107277527
OQ356338/ISR/cow/2006/Asia1	2006.0	0.08213393628715626	-0.07252636716379857
