tip	date	distance	residual
AY390432/Unknown/Unknown/2005/Asia1	2005.0	0.1241103978	-0.0074483519692831734
DQ533483/CHN/Unknown/1958/Asia1	1958.0	0.1268937563	0.033070071095356535
MN366244/BGD/cattle/2018/Asia1	2018.0	0.1305610582	-0.011435049853119578
OM471679/PAK/cattle/2012/Asia1	2012.0	0.1572377102	0.020058844431728007
OM471678/PAK/cattle/2012/Asia1	2012.0	0.1580795444	0.02090067863172801
OM471672/PAK/cattle/2012/Asia1	2012.0	0.1589183957	0.021739529931728008
OM471671/PAK/cattle/2012/Asia1	2012.0	0.1589183957	0.021739529931728008
MF782478/BGD/cattle/2013/Asia1	2013.0	0.153570809	0.01558906951758679
HQ113233/AFG/cow/2009/Asia1	2009.0	0.1277014677	-0.0070687769258483135
DQ989315/IND/cattle/1993/Asia1	1993.0	0.12409575609999998	0.002171490900411993
MF372125/IND/gayal/2016/Asia1	2016.0	0.1575245519	0.017134191275162886
DQ989323/IND/cattle/2002/Asia1	2002.0	0.14913494489999998	0.01998481627314072
DQ989320/IND/cattle/2002/Asia1	2002.0	0.15088687269999998	0.021736744073140718
DQ989317/IND/buffalo/2000/Asia1	2000.0	0.15272918479999997	0.025184803601423167
DQ989314/IND/cattle/2001/Asia1	2001.0	0.14915430089999998	0.020807045987281947
DQ989321/IND/cattle/2001/Asia1	2001.0	0.1448579581	0.016510703187281955
DQ989318/IND/cattle/2002/Asia1	2002.0	0.1469692154	0.01781908677314073
DQ989322/IND/cattle/2002/Asia1	2002.0	0.1198067844	-0.009343344226859257
DQ989319/IND/cattle/2001/Asia1	2001.0	0.12060906060000001	-0.007738194312718022
AY593795/PAK/Unknown/1954/Asia1	1954.0	0.1362405845	0.045628394151921686
OQ356337/PAK/cow/2006/Asia1	2006.0	0.1362405845	0.003878961016575616
DQ989311/IND/buffalo/2002/Asia1	2002.0	0.12194567819999999	-0.007204450426859271
JF749849/Unknown/Unknown/2002/Asia1	2002.0	0.159544028	0.030393899373140743
EF149010/CHN/Unknown/2005/Asia1	2005.0	0.1580039362	0.026445186430716833
JN006719/Unknown/Unknown/2008/Asia1	2008.0	0.1310503818	-0.002916989111706847
OM471680/PAK/buffalo/2012/Asia1	2012.0	0.13934051549999998	0.0021616497317279992
OM471673/PAK/cattle/2012/Asia1	2012.0	0.13934051549999998	0.0021616497317279992
OM471670/PAK/buffalo/2012/Asia1	2012.0	0.1409871791	0.003808313331728014
OM471660/PAK/buffalo/2012/Asia1	2012.0	0.13845714369999998	0.0012782779317279946
OM471657/PAK/buffalo/2012/Asia1	2012.0	0.1384379783	0.0012591125317280016
OM471656/PAK/buffalo/2012/Asia1	2012.0	0.1392819212	0.002103055431728007
OM471629/PAK/buffalo/2012/Asia1	2012.0	0.13674942539999999	-4.294403682719994E-4
OM471619/PAK/buffalo/2012/Asia1	2012.0	0.13674942539999999	-4.294403682719994E-4
OM471626/PAK/buffalo/2012/Asia1	2012.0	0.13674942539999999	-4.294403682719994E-4
OM471612/PAK/buffalo/2012/Asia1	2012.0	0.13674942539999999	-4.294403682719994E-4
OM471627/PAK/buffalo/2012/Asia1	2012.0	0.13674942539999999	-4.294403682719994E-4
OM471625/PAK/buffalo/2012/Asia1	2012.0	0.13674942539999999	-4.294403682719994E-4
OM471620/PAK/buffalo/2012/Asia1	2012.0	0.13674942539999999	-4.294403682719994E-4
OM471621/PAK/buffalo/2012/Asia1	2012.0	0.13674942539999999	-4.294403682719994E-4
OM471628/PAK/buffalo/2012/Asia1	2012.0	0.13674942539999999	-4.294403682719994E-4
OM471622/PAK/buffalo/2012/Asia1	2012.0	0.1375886107	4.0974493172801774E-4
OM471618/PAK/buffalo/2012/Asia1	2012.0	0.1384348674	0.0012560016317280098
OM471624/PAK/buffalo/2012/Asia1	2012.0	0.1375873955	4.0852973172800233E-4
OM471623/PAK/buffalo/2012/Asia1	2012.0	0.1375909296	4.120638317280101E-4
OM471650/PAK/buffalo/2012/Asia1	2012.0	0.1367475496	-4.313161682719946E-4
OM471610/PAK/buffalo/2011/Asia1	2011.0	0.135903348	-4.726440541307497E-4
OM471636/PAK/buffalo/2012/Asia1	2012.0	0.1350623392	-0.0021165265682719925
OM471632/PAK/buffalo/2012/Asia1	2012.0	0.1350623392	-0.0021165265682719925
OM471634/PAK/buffalo/2012/Asia1	2012.0	0.1350623392	-0.0021165265682719925
OM471616/PAK/buffalo/2012/Asia1	2012.0	0.1350623392	-0.0021165265682719925
OM471635/PAK/buffalo/2012/Asia1	2012.0	0.1350623392	-0.0021165265682719925
OM471617/PAK/buffalo/2012/Asia1	2012.0	0.1359023881	-0.0012764776682719914
OM471613/PAK/buffalo/2012/Asia1	2012.0	0.1375964907	4.1762493172800563E-4
OM471654/PAK/buffalo/2012/Asia1	2012.0	0.1384491132	0.0012702474317280166
OM471611/PAK/buffalo/2012/Asia1	2012.0	0.1375950859	4.162201317280123E-4
OM471633/PAK/buffalo/2012/Asia1	2012.0	0.1359013147	-0.001277551068271987
OM471631/PAK/buffalo/2012/Asia1	2012.0	0.1359013346	-0.001277531168271978
OM471663/PAK/cattle/2012/Asia1	2012.0	0.1393073394	0.002128473631728023
OM471662/PAK/cattle/2012/Asia1	2012.0	0.1393073394	0.002128473631728023
OM471658/PAK/buffalo/2012/Asia1	2012.0	0.1401386229	0.0029597571317280247
OM471652/PAK/buffalo/2012/Asia1	2012.0	0.1401386229	0.0029597571317280247
OM471653/PAK/buffalo/2012/Asia1	2012.0	0.1401386229	0.0029597571317280247
OM471655/PAK/buffalo/2012/Asia1	2012.0	0.1401386229	0.0029597571317280247
OM471651/PAK/buffalo/2012/Asia1	2012.0	0.1401355343	0.0029566685317280184
OM471649/PAK/buffalo/2012/Asia1	2012.0	0.13845484889999998	0.001275983131727998
OM471643/PAK/buffalo/2012/Asia1	2012.0	0.13845484889999998	0.001275983131727998
OM471637/PAK/buffalo/2012/Asia1	2012.0	0.13845484889999998	0.001275983131727998
OM471615/PAK/buffalo/2012/Asia1	2012.0	0.13845484889999998	0.001275983131727998
OM471630/PAK/buffalo/2012/Asia1	2012.0	0.13845484889999998	0.001275983131727998
OM471641/PAK/buffalo/2012/Asia1	2012.0	0.13845484889999998	0.001275983131727998
OM471644/PAK/buffalo/2012/Asia1	2012.0	0.13845484889999998	0.001275983131727998
OM471645/PAK/buffalo/2012/Asia1	2012.0	0.13845484889999998	0.001275983131727998
OM471642/PAK/buffalo/2012/Asia1	2012.0	0.13845484889999998	0.001275983131727998
