tip	date	distance	residual
MW355673/ZWE/cattle/1989/SAT2	1989.0	0.32815848938775505	0.019232824693554362
MH053328/BWA/african-buffalo/1968/SAT2	1968.0	0.29829417418775506	0.004641167090201681
MH053332/BWA/african-buffalo/1974/SAT2	1974.0	0.2841994185877551	-0.013817204965983376
JF749864/Unknown/Unknown/2003/SAT2	2003.0	0.30525654808775504	-0.013850888337543776
JF749862/Unknown/Unknown/2002/SAT2	2002.0	0.2551378876877551	-0.06324227932817966
HM067705/UGA/african-buffalo/2007/SAT2	2007.0	0.27359338198775507	-0.048423132075000486
HM067704/UGA/african-buffalo/2007/SAT2	2007.0	0.2819086322877551	-0.040107881775000465
KC440884/EGY/Unknown/2012/SAT2	2012.0	0.3285311815122449	0.002878320402668555
MT602089/EGY/cattle/2018/SAT2	2018.0	0.3293651582122449	-6.513193535163664E-4
JX014255/EGY/Unknown/2012/SAT2	2012.0	0.33155377251224494	0.005900911402668574
JX014256/PSE/cattle/2012/SAT2	2012.0	0.3272717828122449	0.0016189217026685299
OQ401874/NER/cattle/2020/SAT2	2020.0	0.3276577060122449	-0.0038133103722446937
OQ401873/NER/cattle/2020/SAT2	2020.0	0.3276581532122449	-0.003812863172244718
OQ401871/NER/cattle/2020/SAT2	2020.0	0.32808732961224496	-0.003383686772244654
OQ401866/NER/cattle/2020/SAT2	2020.0	0.3280861170122449	-0.003384899372244732
OQ401868/NER/cattle/2020/SAT2	2020.0	0.3285175871122449	-0.002953429272244734
OQ401869/NER/cattle/2020/SAT2	2020.0	0.32808361151224497	-0.003387404872244648
OQ401872/NER/cattle/2020/SAT2	2020.0	0.3267989820122449	-0.004672034372244727
OQ401867/NER/cattle/2020/SAT2	2020.0	0.3267989820122449	-0.004672034372244727
OQ401865/NER/cattle/2020/SAT2	2020.0	0.32637023251224495	-0.005100783872244663
MW715629/NER/cow/2017/SAT2	2017.0	0.3514702977122449	0.022181089555847744
MW715628/NER/cow/2017/SAT2	2017.0	0.3497411265122449	0.020451918355847754
MW715627/NER/cow/2017/SAT2	2017.0	0.3520036767122449	0.022714468555847744
MW715626/NER/cow/2017/SAT2	2017.0	0.3520017506122449	0.02271254245584775
MW715624/NER/cow/2017/SAT2	2017.0	0.3533073782122449	0.02401817005584772
MW715623/NER/cow/2017/SAT2	2017.0	0.3528660928122449	0.02357688465584773
MN103523/NER/cow/2014/SAT2	2014.0	0.33265294231224496	0.005545542383940449
MW715622/NER/cow/2018/SAT2	2018.0	0.33694416431224494	0.006927686746483697
MT602090/ETH/cattle/2015/SAT2	2015.0	0.35264610931224494	0.024811439974576133
AY593849/KEN/Unknown/1960/SAT2	1960.0	0.29099375151224494	0.0031588996896048105
AJ251473/KEN/Unknown/1957/SAT2	1957.0	0.2932652113122449	0.007612167717697238
OQ557397/ETH/cow/2022/SAT2	2022.0	0.2401196918122449	-0.09280586339097285
OQ557396/ETH/cattle/1991/SAT2	1991.0	0.2729994827122449	-0.037380720800684164
MW355671/MOZ/Unknown/1970/SAT2	1970.0	0.2770781899877551	-0.01802935592852667
MH053334/ZMB/cattle/1964/SAT2	1964.0	0.309480601487755	0.018736672027658163
AY593848/Unknown/Unknown/1967/SAT2	1967.0	0.2794662584877551	-0.013459479200434221
MH053335/ZWE/cattle/1965/SAT2	1965.0	0.29214213708775505	6.709382182941148E-4
JF749861/Unknown/Unknown/2002/SAT2	2002.0	0.31618695998775503	-0.002193207028179711
OM562599/KEN/cow/2016/SAT2	2016.0	0.32092767788775506	-0.007634260859277819
OM562598/KEN/cow/2016/SAT2	2016.0	0.330941758987755	0.0023798202407221414
