tip	date	distance	residual
AY593810/GBR/Unknown/1970/C	1970.0	0.15670580520000002	0.030898558563101558
OQ356339/GBR/cow/1987/C	1987.0	0.15670580520000002	0.007982273833905845
OQ383266/GBR/Unknown/2002/C	2002.0	0.15613039850000002	-0.01281338409773733
X74812/Unknown/Unknown/1965/C	1965.0	0.14135452510000002	0.022287362206982908
OQ383265/NLD/cow/2000/C	2000.0	0.1363315732	-0.029916175900184805
AY593805/DEU/Unknown/1960/C	1960.0	0.1251640758	0.012836996650863797
AY593804/CHE/Unknown/1965/C	1965.0	0.1257270185	0.006659855606982901
OQ427393/Unknown/cow/2009/C	2009.0	0.11623568110000002	-0.06214421873917078
AY593808/ARG/Unknown/1966/C	1966.0	0.1193533497	-0.0010618299417933796
OQ383267/BRA/cow/1963/C	1963.0	1.9648E-6	-0.11636916459546501
AY593807/BRA/Unknown/1955/C	1955.0	0.0	-0.10558699540525529
AY593809/ARG/Unknown/1969/C	1969.0	0.0197413693	-0.10471786058812219
AY593806/BRA/Unknown/1971/C	1971.0	0.12507334450000002	-0.002081918885674716
MH053310/UGA/cattle/1970/C	1970.0	0.23745661729999998	0.11164937066310152
MH053309/KEN/cattle/1967/C	1967.0	0.21468731989999998	0.09292412350943033
KM268897/KEN/cattle/2004/C	2004.0	0.2168698924	0.0452300763047101
MH053308/ETH/unknown/1971/C	1971.0	0.23137819419999997	0.10422293081432524
