tip	date	distance	residual
AY593810/GBR/Unknown/1970/C	1970.0	0.15724256639999998	-0.026438855711317905
OQ383266/GBR/Unknown/2002/C	2002.0	0.15724256639999998	-0.08528301826750209
OQ356339/GBR/cow/1987/C	1987.0	0.157241536	-0.057700847469290745
X74812/Unknown/Unknown/1965/C	1965.0	0.2052959987	0.030808976988085462
AY593804/CHE/Unknown/1965/C	1965.0	0.19070015580000002	0.016213134088085474
AY593805/DEU/Unknown/1960/C	1960.0	0.1889412533	0.023648631987489233
OQ383265/NLD/cow/2000/C	2000.0	0.1917882015	-0.04705962300774055
OQ427393/Unknown/cow/2009/C	2009.0	0.20331987259999998	-0.05207787262666738
AY593808/ARG/Unknown/1966/C	1966.0	0.2151411872	0.0388152854082047
OQ383267/BRA/cow/1963/C	1963.0	0.0017588570000000002	-0.16905040455215303
AY593807/BRA/Unknown/1955/C	1955.0	0.0	-0.156098220913107
AY593809/ARG/Unknown/1969/C	1969.0	0.018061593900000002	-0.16378094813143756
AY593806/BRA/Unknown/1971/C	1971.0	0.2145923881	0.029072085908801365
MH053310/UGA/cattle/1970/C	1970.0	0.276211172	0.09252974988868212
MH053309/KEN/cattle/1967/C	1967.0	0.3775043061	0.19933952422832396
KM268897/KEN/cattle/2004/C	2004.0	0.3775043061	0.13130096127273644
MH053308/ETH/unknown/1971/C	1971.0	0.3812817431	0.19576144090880138
