tip	date	distance	residual
AY593824/KOR/Unknown/2000/O	2000.0	0.2791583363193283	-0.009485968971630787
AJ539139/KOR/Unknown/2000/O	2000.0	0.2784819225193283	-0.010162382771630785
AH012985/KOR/Unknown/2000/O	2000.0	0.2812619668193283	-0.007382338471630778
AH012984/KOR/Unknown/2000/O	2000.0	0.28454657151932833	-0.004097733771630752
KF694738/KOR/pig/2002/O	2002.0	0.2789716451193283	-0.011759832501207101
KF694732/KOR/pig/2002/O	2002.0	0.2789716451193283	-0.011759832501207101
KF694746/KOR/pig/2002/O	2002.0	0.2787834589193283	-0.011948018701207097
KF694745/KOR/pig/2002/O	2002.0	0.2787837471193283	-0.011947730501207121
KF694740/KOR/pig/2002/O	2002.0	0.2780999881193283	-0.012631489501207127
KF694737/KOR/pig/2002/O	2002.0	0.2780974279193283	-0.012634049701207128
KF694743/KOR/pig/2002/O	2002.0	0.2774156076193283	-0.013315870001207097
KF694733/KOR/pig/2002/O	2002.0	0.2774156076193283	-0.013315870001207097
KF694734/KOR/pig/2002/O	2002.0	0.2774156076193283	-0.013315870001207097
KF694739/KOR/pig/2002/O	2002.0	0.2774156076193283	-0.013315870001207097
KF694744/KOR/cow/2002/O	2002.0	0.28226145331932834	-0.00847002430120708
EF614457/KOR/cattle/2002/O	2002.0	0.28294310231932834	-0.007788375301207073
KF694742/KOR/pig/2002/O	2002.0	0.27604654151932834	-0.01468493610120708
KF694736/KOR/pig/2002/O	2002.0	0.27604654151932834	-0.01468493610120708
KF694741/KOR/pig/2002/O	2002.0	0.27604654151932834	-0.01468493610120708
KF694735/KOR/pig/2002/O	2002.0	0.2767298756193283	-0.014001602001207092
KF694731/KOR/pig/2002/O	2002.0	0.27673119941932833	-0.014000278201207084
HM008917/CHN/pig/2005/O	2005.0	0.2981576176193283	0.004295381504429041
HQ009509/CHN/pig/1999/O	1999.0	0.32164380171932827	0.03404308259315714
MZ493234/PAK/cattle/2018/A	2018.0	0.3007056793193283	-0.006723176937816044
MZ493233/PAK/cattle/2018/A	2018.0	0.3007053648193283	-0.0067234914378160315
KC440882/EGY/Unknown/2012/A	2012.0	0.3104775692193283	0.009310229950912075
OQ356348/IRQ/cow/2017/A	2017.0	0.2936354553193283	-0.012749814773028112
JN099688/IRQ/cattle/2009/A	2009.0	0.2936354553193283	-0.004401125454723653
MG334583/IRQ/cow/2009/A	2009.0	0.2936350723193283	-0.004401508454723646
JN099698/IRQ/cattle/2009/A	2009.0	0.29033019701932833	-0.0077063837547236
JN099699/IRQ/cattle/2009/A	2009.0	0.2882594664193283	-0.009777114354723615
JN099697/IRQ/cattle/2009/A	2009.0	0.2889400115193283	-0.00909656925472363
JN099694/IRQ/cattle/2009/A	2009.0	0.2915004395193283	-0.006536141254723626
MN062586/AFG/cattle/2009/A	2009.0	0.30520648071932827	0.007169899945276337
MN062583/PAK/cattle/2009/O	2009.0	0.2806769418193283	-0.017359638954723644
HQ113232/PAK/cow/2009/O	2009.0	0.2800709824193283	-0.01796559835472361
JF749852/Unknown/Unknown/2004/O	2004.0	0.2937269847193283	9.083347692169785E-4
HQ632770/MYS/cattle/2004/O	2004.0	0.2944173941193283	0.0015987441692170146
HQ268524/BTN/Unknown/2004/O	2004.0	0.2987894849193283	0.005970834969216965
OM455482/PAK/cattle/2009/A	2009.0	0.2938768249193283	-0.004159755854723612
OM455480/PAK/cattle/2008/A	2008.0	0.2938755777193283	-0.0031174168899352206
KC440883/EGY/Unknown/2011/O	2011.0	0.31417737061932827	0.014053617515700445
FJ175666/ISR/cattle/2007/O	2007.0	0.2868599655193283	-0.009089442925147295
OQ211386/Unknown/cattle/2007/O	2007.0	0.2868605882193283	-0.009088820225147287
OQ211399/Unknown/gazelle/2007/O	2007.0	0.2854819693193283	-0.010467439125147304
